order_id,customer_id,order_date,status,region_code
O03780,C0402,2025-02-18 12:02:27,CANCELLED,West
O03781,C0227,2024-11-26 07:29:52,SHIPPED,North
O03782,C0074,2026-02-11 18:36:59,RETURNED,South
O03783,C0013,2026-06-27 04:45:26,SHIPPED,East
O03784,C0904,2025-12-25 15:05:37,PLACED,North
O03785,C0798,2025-08-09 21:58:43,RETURNED,East
O03786,C0755,2026-02-24 08:11:13,CANCELLED,East
O03787,C0643,2025-01-22 06:49:07,DELIVERED,East
O03788,C0576,2024-12-07 17:56:51,CANCELLED,North
O03789,C0111,2025-09-14 11:08:14,PLACED,West
O03790,C0674,2026-06-03 05:53:55,RETURNED,North
O03791,UNKNOWN,2025-03-26 13:08:41,RETURNED,North
O03792,C0690,2025-05-23 19:25:14,RETURNED,East
O03793,C0798,2024-12-29 21:04:00,CANCELLED,North
O03794,C0034,2025-09-05 07:07:05,RETURNED,East
O03795,UNKNOWN,2026-04-01 23:43:35,RETURNED,West
O03796,C0840,2025-01-06 14:49:26,SHIPPED,West
O03797,C0479,2026-01-07 01:35:33,DELIVERED,West
O03798,C0049,2025-12-19 16:59:57,SHIPPED,North
O03799,C0992,2024-08-23 20:51:32,DELIVERED,South
O03800,C0107,2025-06-24 02:17:18,DELIVERED,North
O03801,C0361,2024-10-09 15:51:19,PLACED,South
O03802,C0688,2024-10-04 15:35:58,PLACED,East
O03803,C0192,2025-03-06 03:08:00,CANCELLED,North
O03804,C0754,2025-09-08 13:31:28,RETURNED,East
O03805,C0790,2025-06-02 02:20:17,PLACED,South
O03806,C0824,2026-04-06 03:18:04,SHIPPED,West
O03807,C0078,2025-05-03 00:44:20,PLACED,West
O03808,C0916,2026-03-29 15:04:51,DELIVERED,East
O03809,C0755,2024-08-13 17:35:26,PLACED,North
O03810,C0822,2025-04-14 10:44:34,SHIPPED,West
O03811,C0380,2026-06-11 17:43:19,RETURNED,West
O03812,C0230,2026-01-25 20:49:26,DELIVERED,West
O03813,C0884,2025-04-08 21:16:38,CANCELLED,West
O03814,C0721,2024-12-01 21:37:22,PLACED,North
O03815,C0035,2025-11-15 02:00:07,RETURNED,West
O03816,C0597,2024-10-27 21:04:52,CANCELLED,East
O03817,C0410,2025-04-06 03:53:20,RETURNED,West
O03818,C0716,2026-06-18 02:43:14,RETURNED,East
O03819,C0667,2024-08-06 09:25:28,RETURNED,South
O03820,C0673,2025-08-20 17:11:16,DELIVERED,West
O03821,C0312,2026-05-01 19:42:12,DELIVERED,East
O03822,C0424,2025-04-02 13:13:48,DELIVERED,South
O03823,C0474,2025-11-15 16:07:14,DELIVERED,South
O03824,C0081,2024-09-15 12:14:23,CANCELLED,North
O03825,C0336,2025-07-06 07:44:17,RETURNED,West
O03826,C0553,2024-10-08 00:29:57,SHIPPED,North
O03827,C0330,2024-11-04 05:08:15,RETURNED,West
O03828,C0157,2024-09-06 06:31:41,CANCELLED,East
O03829,C0157,2025-10-27 19:21:28,DELIVERED,West
O03830,C0889,2026-01-07 18:57:22,PLACED,South
O03831,C0833,2024-09-25 12:20:06,CANCELLED,East
O03832,C0899,2025-07-28 01:10:54,PLACED,South
O03833,C0132,2025-04-24 07:01:35,CANCELLED,East
O03834,C0727,2024-12-30 19:53:35,PLACED,North
O03835,C0112,2026-05-20 12:36:52,DELIVERED,West
O03836,C0259,2025-01-13 20:15:50,RETURNED,North
O03837,C0962,2024-07-13 02:34:22,DELIVERED,West
O03838,C0063,2026-01-17 10:35:19,RETURNED,East
O03839,C0017,2024-11-13 15:58:19,SHIPPED,South
O03840,C0266,2026-07-06 23:04:15,DELIVERED,North
O03841,C0202,2025-05-09 12:34:56,RETURNED,South
O03842,C0715,2024-12-02 11:24:09,DELIVERED,West
O03843,C0171,2025-03-08 07:28:01,RETURNED,West
O03844,C0655,2025-12-13 16:30:36,DELIVERED,South
O03845,C0726,2024-10-09 01:25:49,SHIPPED,East
O03846,C0734,2024-08-23 17:40:54,RETURNED,North
O03847,C0875,2026-04-07 10:53:22,DELIVERED,North
O03848,C0563,2024-08-23 11:27:18,SHIPPED,South
O03849,C0314,2025-11-28 12:53:51,CANCELLED,North
O03850,UNKNOWN,2026-05-09 23:17:14,CANCELLED,East
O03851,C0419,2025-12-20 14:21:45,SHIPPED,South
O03852,C0982,2025-08-04 22:41:48,RETURNED,South
O03853,C0455,2025-12-15 19:26:36,SHIPPED,East
O03854,C0454,2025-06-15 03:02:34,CANCELLED,East
O03855,C0932,2026-03-17 04:13:21,SHIPPED,West
O03856,C0661,2026-01-02 08:53:34,PLACED,West
O03857,C0283,2025-10-06 14:33:48,RETURNED,South
O03858,C0929,2024-09-24 10:42:43,SHIPPED,East
O03859,C0963,2026-10-02 00:00:00,RETURNED,North
O03860,C0730,2025-08-07 06:32:55,SHIPPED,South
O03861,C0064,2025-05-17 10:58:01,CANCELLED,East
O03862,C0283,2025-03-03 17:59:26,RETURNED,South
O03863,C0028,2024-09-17 20:36:50,CANCELLED,West
O03864,C0915,2025-01-16 09:07:26,CANCELLED,East
O03865,C0080,2025-04-25 09:05:28,CANCELLED,West
O03866,C0209,2025-06-23 20:17:22,DELIVERED,North
O03867,C0455,2024-11-22 06:48:48,SHIPPED,West
O03868,C0041,2026-05-03 23:46:27,PLACED,East
O03869,C0238,2026-01-26 22:02:47,SHIPPED,South
O03870,C0889,2025-10-10 05:42:57,PLACED,East
O03871,C0404,2025-04-09 10:59:28,DELIVERED,West
O03872,C0314,2024-11-09 08:58:25,CANCELLED,West
O03873,C0156,2024-11-13 11:29:24,RETURNED,East
O03874,C0183,2025-02-04 01:40:33,RETURNED,East
O03875,C0198,2025-07-19 15:43:26,RETURNED,East
O03876,C0418,2025-09-14 09:14:06,SHIPPED,South
O03877,C0719,2024-07-19 07:29:45,PLACED,West
O03878,C0120,2025-02-06 18:50:49,PLACED,East
O03879,C0560,2025-06-12 09:09:03,CANCELLED,West
O03880,C0826,2025-12-06 03:08:07,PLACED,East
O03881,C0924,2026-02-10 03:05:17,DELIVERED,South
O03882,C0649,2025-11-28 03:16:41,SHIPPED,East
O03883,C0932,2025-10-06 14:30:49,PLACED,East
O03884,C0650,2025-03-02 07:06:17,PLACED,West
O03885,C0118,2025-12-08 00:00:00,SHIPPED,North
O03886,C0625,2026-03-07 16:33:18,PLACED,West
O03887,C0379,2024-12-23 02:19:43,SHIPPED,South
O03888,C0003,2026-02-18 04:59:15,SHIPPED,West
O03889,C0191,2025-09-03 00:35:37,DELIVERED,North
O03890,C0058,2026-01-14 00:00:00,PLACED,West
O03891,C0810,2024-08-17 17:27:18,RETURNED,North
O03892,C0764,2025-10-31 03:17:15,RETURNED,West
O03893,C0311,2025-04-15 10:13:39,PLACED,South
O03894,C0380,2026-02-20 13:42:19,CANCELLED,South
O03895,C0873,2025-02-16 19:25:40,RETURNED,East
O03896,C0160,2024-08-31 17:12:13,SHIPPED,East
O03897,C0986,2025-01-30 06:40:13,CANCELLED,North
O03898,C0278,2024-07-29 10:24:05,CANCELLED,East
O03899,UNKNOWN,2025-01-02 00:53:26,SHIPPED,North
O03900,C0629,2025-02-28 02:51:38,DELIVERED,East
O03901,C0068,2025-06-03 14:41:34,DELIVERED,North
O03902,UNKNOWN,2025-01-05 12:42:01,DELIVERED,West
O03903,C0236,2026-04-11 04:57:47,CANCELLED,North
O03904,C0532,2025-06-21 23:54:07,CANCELLED,West
O03905,C0432,2026-03-06 19:39:43,RETURNED,South
O03906,C0595,2024-09-23 00:20:09,RETURNED,West
O03907,C0295,2025-08-18 16:43:26,DELIVERED,West
O03908,C0618,2025-08-02 11:51:27,PLACED,North
O03909,C0065,2025-11-10 09:28:19,RETURNED,West
O03910,C0689,2025-07-16 00:00:00,RETURNED,East
O03911,C0327,2025-06-03 14:28:53,DELIVERED,North
O03912,C0003,2025-08-21 19:44:02,SHIPPED,West
O03913,C0340,2024-12-23 03:12:09,DELIVERED,South
O03914,C0921,2025-10-05 00:20:09,SHIPPED,North
O03915,UNKNOWN,2026-01-12 16:27:52,RETURNED,North
O03916,C0150,2026-04-02 09:24:56,CANCELLED,South
O03917,UNKNOWN,2025-10-20 02:30:37,RETURNED,West
O03918,C0631,2025-07-11 13:01:10,SHIPPED,South
O03919,C0280,2025-02-19 15:07:19,PLACED,East
O03920,C0377,2026-02-28 06:40:57,DELIVERED,South
O03921,C0946,2026-05-29 07:07:03,CANCELLED,East
O03922,C0163,2025-04-20 21:19:12,DELIVERED,North
O03923,C0198,2025-06-30 19:46:12,DELIVERED,West
O03924,C0881,2025-10-22 15:42:00,RETURNED,South
O03925,C0144,2024-09-30 12:32:58,PLACED,North
O03926,C0097,2025-12-28 10:18:04,CANCELLED,East
O03927,UNKNOWN,2024-07-16 15:53:48,PLACED,South
O03928,C0803,2024-08-28 20:38:45,SHIPPED,East
O03929,C0797,2025-11-15 11:46:54,SHIPPED,East
O03930,C0668,2025-12-01 03:13:46,RETURNED,North
O03931,C0288,2025-08-06 05:33:56,PLACED,East
O03932,C0776,2026-06-08 02:21:50,DELIVERED,North
O03933,C0062,2025-05-19 02:42:10,DELIVERED,North
O03934,C0121,2025-12-15 04:47:04,SHIPPED,West
O03935,C0099,2025-09-11 08:50:06,RETURNED,South
O03936,C0167,2026-01-09 07:19:46,SHIPPED,East
O03937,C0961,2025-10-27 03:15:28,DELIVERED,North
O03938,C0388,2026-06-29 20:37:35,DELIVERED,North
O03939,C0830,2026-03-14 01:36:31,DELIVERED,East
O03940,C0273,2025-10-04 00:00:00,CANCELLED,North
O03941,C0422,2025-03-15 20:36:31,CANCELLED,East
O03942,C0635,2025-03-15 18:27:19,RETURNED,North
O03943,C0226,2024-09-08 00:47:18,RETURNED,East
O03944,C0296,2024-07-12 18:39:00,RETURNED,East
O03945,C0507,2024-10-27 19:52:36,PLACED,South
O03946,C0923,2025-10-22 23:11:43,DELIVERED,East
O03947,C0635,2025-08-08 18:23:52,CANCELLED,East
O03948,C0793,2025-05-12 20:05:06,PLACED,South
O03949,C0743,2025-03-25 09:42:36,PLACED,North
O03950,C0338,2026-06-26 13:28:47,RETURNED,South
O03951,C0592,2025-02-02 19:18:22,PLACED,East
O03952,UNKNOWN,2026-02-05 14:23:29,PLACED,North
O03953,C0065,2025-12-12 07:11:17,CANCELLED,West
O03954,C0893,2025-12-28 16:31:16,SHIPPED,South
O03955,C0457,2025-11-13 02:10:35,SHIPPED,East
O03956,C0376,2024-10-20 11:29:40,RETURNED,West
O03957,C0834,2026-06-09 03:19:33,SHIPPED,East
O03958,C0133,2026-02-01 19:08:30,RETURNED,North
O03959,C0319,2024-11-22 10:25:45,PLACED,East
O03960,C0485,2025-09-19 00:03:06,CANCELLED,West
O03961,C0834,2025-10-16 06:07:27,RETURNED,East
O03962,C0603,2024-10-08 00:00:00,RETURNED,West
O03963,C0497,2026-03-04 14:34:05,DELIVERED,North
O03964,C0136,2026-07-08 12:30:13,CANCELLED,East
O03965,C0570,2025-10-17 05:58:57,SHIPPED,North
O03966,C0647,2026-02-15 06:31:02,PLACED,East
O03967,C0193,2025-08-27 19:57:41,CANCELLED,West
O03968,C0857,2025-01-10 00:00:00,PLACED,South
O03969,C0965,2024-08-25 04:05:42,SHIPPED,South
O03970,C0572,2024-11-01 08:40:50,DELIVERED,South
O03971,C0196,2026-05-10 08:35:56,DELIVERED,East
O03972,UNKNOWN,2025-06-30 00:50:25,PLACED,West
O03973,C0998,2026-04-21 13:02:08,DELIVERED,South
O03974,C0695,2026-01-08 00:03:20,PLACED,West
O03975,C0107,2025-09-20 18:18:48,RETURNED,West
O03976,C0127,2025-01-08 14:49:44,RETURNED,South
O03977,C0418,2025-12-03 10:55:43,SHIPPED,North
O03978,C0091,2026-09-04 00:00:00,SHIPPED,West
O03979,C0715,2026-05-01 19:00:37,PLACED,North
O03980,UNKNOWN,2026-04-22 00:02:28,PLACED,South
O03981,C0471,2025-10-28 21:03:07,CANCELLED,East
O03982,C0980,2025-07-26 17:06:09,PLACED,West
O03983,C0901,2025-11-01 07:12:38,CANCELLED,South
O03984,C0074,2026-03-04 16:17:43,RETURNED,North
O03985,C0537,2026-01-02 06:32:04,DELIVERED,West
O03986,C0865,2024-12-18 05:18:02,CANCELLED,North
O03987,C0619,2025-10-23 02:49:09,RETURNED,West
O03988,C0109,2024-10-26 22:35:23,PLACED,South
O03989,C0523,2025-02-08 04:31:45,RETURNED,East
O03990,UNKNOWN,2024-10-07 18:30:03,PLACED,East
O03991,C0258,2025-08-04 03:21:55,SHIPPED,North
O03992,C0097,2025-02-23 14:00:14,RETURNED,South
O03993,C0046,2025-04-23 03:05:16,PLACED,East
O03994,C0793,2025-04-20 08:30:41,PLACED,South
O03995,UNKNOWN,2024-11-11 04:02:06,CANCELLED,South
O03996,UNKNOWN,2026-06-28 13:59:22,SHIPPED,West
O03997,C0423,2025-07-03 17:02:30,CANCELLED,South
O03998,C0670,2026-05-02 18:19:34,RETURNED,West
O03999,C0996,2025-03-03 02:43:26,CANCELLED,South
O04000,C0090,2024-11-11 08:57:51,PLACED,East
O04001,C0289,2026-03-01 00:48:36,SHIPPED,East
O04002,C0814,2025-03-08 04:48:16,DELIVERED,West
O04003,C0731,2024-10-06 16:09:23,PLACED,North
O04004,C0532,2024-12-08 00:42:49,DELIVERED,North
O04005,C0586,2025-12-06 06:43:21,RETURNED,South
O04006,C0675,2025-03-17 13:04:32,PLACED,North
O04007,C0858,2025-06-06 08:00:43,DELIVERED,North
O04008,C0627,2026-05-09 21:18:51,DELIVERED,South
O04009,C0918,2025-11-04 20:57:31,PLACED,West
O04010,C0957,2026-04-26 00:27:53,DELIVERED,North
O04011,C0632,2024-12-21 14:06:06,SHIPPED,West
O04012,C0049,2024-10-27 17:01:58,DELIVERED,South
O04013,C0593,2024-09-16 19:05:07,RETURNED,North
O04014,C0357,2026-07-05 23:31:50,PLACED,North
O04015,C0103,2024-08-05 02:09:09,RETURNED,South
O04016,C0108,2024-09-22 13:23:22,RETURNED,North
O04017,C0579,2026-06-01 23:59:24,DELIVERED,South
O04018,C0107,2026-01-12 23:28:23,SHIPPED,West
O04019,C0715,2026-02-03 15:12:36,PLACED,East
O04020,C0185,2025-06-08 03:44:30,PLACED,East
O04021,C0430,2026-06-10 09:19:43,RETURNED,South
O04022,C0325,2026-06-03 16:47:45,DELIVERED,East
O04023,C0918,2025-01-30 12:07:09,RETURNED,North
O04024,C0061,2024-10-15 09:15:15,PLACED,North
O04025,C0711,2024-12-21 03:00:59,PLACED,West
O04026,C0200,2026-03-11 18:41:19,RETURNED,East
O04027,C0132,2025-01-19 10:39:50,CANCELLED,South
O04028,C0691,2025-04-15 16:13:31,DELIVERED,East
O04029,C0371,2026-03-07 10:29:46,DELIVERED,South
O04030,C0889,2024-12-15 22:01:39,DELIVERED,North
O04031,C0636,2025-10-26 02:50:52,PLACED,East
O04032,C0575,2026-03-30 17:00:45,PLACED,West
O04033,C0051,2025-09-21 03:33:35,DELIVERED,North
O04034,C0481,2025-09-23 17:29:02,CANCELLED,North
O04035,C0190,2025-03-13 19:05:39,RETURNED,South
O04036,C0610,2025-11-29 05:09:14,RETURNED,West
O04037,C0745,2026-01-22 01:52:53,RETURNED,East
O04038,C0914,2026-02-02 20:14:22,RETURNED,North
O04039,C0632,2025-08-08 06:51:17,PLACED,North
O04040,C0503,2024-10-06 08:32:08,PLACED,North
O04041,C0553,2025-02-14 15:04:49,DELIVERED,East
O04042,C0575,2024-07-27 19:12:26,RETURNED,North
O04043,C0402,2025-02-11 07:45:55,SHIPPED,North
O04044,C0611,2026-02-19 14:33:49,PLACED,East
O04045,C0692,2026-01-13 01:41:42,PLACED,West
O04046,C0550,2025-03-07 04:30:10,RETURNED,East
O04047,C0581,2025-11-25 16:20:44,RETURNED,West
O04048,C0790,2024-07-22 06:34:45,RETURNED,East
O04049,C0928,2024-08-26 15:52:57,SHIPPED,South
O04050,C0893,2025-04-27 15:40:57,SHIPPED,East
O04051,C0226,2024-09-30 07:41:02,DELIVERED,West
O04052,C0493,2024-10-10 21:06:17,DELIVERED,West
O04053,C0464,2026-05-31 15:13:11,RETURNED,East
O04054,C0010,2024-12-08 14:22:00,PLACED,West
O04055,C0457,2025-05-27 16:14:59,DELIVERED,West
O04056,C0893,2024-09-23 15:43:43,RETURNED,South
O04057,C0997,2025-09-21 19:02:38,PLACED,East
O04058,C0553,2026-02-20 08:06:24,CANCELLED,West
O04059,C0723,2025-11-05 14:16:32,SHIPPED,East
O04060,C0090,2024-11-22 08:11:15,PLACED,West
O04061,C0101,2024-11-14 19:40:21,RETURNED,North
O04062,UNKNOWN,2024-12-08 07:33:42,DELIVERED,North
O04063,C0250,2025-11-18 02:47:08,PLACED,East
O04064,C0683,2026-03-19 18:59:50,SHIPPED,South
O04065,UNKNOWN,2025-08-15 22:04:38,RETURNED,North
O04066,C0617,2026-01-27 11:20:48,SHIPPED,East
O04067,C0418,2025-01-27 02:50:39,SHIPPED,South
O04068,C0009,2026-07-09 19:04:56,SHIPPED,North
O04069,C0438,2026-06-26 05:56:14,SHIPPED,South
O04070,C0381,2025-04-10 01:02:49,PLACED,East
O04071,UNKNOWN,2024-09-18 08:10:32,SHIPPED,East
O04072,C0204,2025-05-01 08:56:16,CANCELLED,East
O04073,C0862,2025-02-04 23:25:39,SHIPPED,East
O04074,C0504,2024-08-08 01:36:42,SHIPPED,West
O04075,C0679,2026-04-01 10:10:25,CANCELLED,North
O04076,C0524,2025-01-23 00:29:01,RETURNED,North
O04077,C0440,2025-02-20 04:11:10,RETURNED,North
O04078,C0670,2025-02-02 21:21:28,SHIPPED,South
O04079,C0897,2025-12-10 16:23:46,RETURNED,East
O04080,C0930,2025-05-12 19:13:59,PLACED,West
O04081,C0679,2026-06-30 23:11:43,RETURNED,South
O04082,C0148,2026-04-02 12:24:40,SHIPPED,North
O04083,C0282,2024-09-18 17:16:04,CANCELLED,South
O04084,C0156,2025-05-26 17:41:42,PLACED,East
O04085,C0764,2025-05-27 17:21:55,CANCELLED,North
O04086,C0927,2025-03-29 15:37:14,PLACED,North
O04087,C0790,2025-11-04 17:36:15,DELIVERED,South
O04088,C0120,2025-10-23 11:11:42,RETURNED,North
O04089,C0993,2026-05-30 14:49:28,DELIVERED,South
O04090,C0584,2026-07-10 23:14:17,SHIPPED,South
O04091,C0800,2024-09-05 23:05:23,RETURNED,West
O04092,C0401,2024-12-29 05:14:06,PLACED,West
O04093,C0237,2025-10-31 19:35:35,CANCELLED,East
O04094,C0668,2025-10-11 13:14:23,CANCELLED,South
O04095,C0916,2025-10-20 09:36:03,SHIPPED,East
O04096,C0178,2025-02-16 08:03:06,RETURNED,East
O04097,C0844,2025-02-20 02:11:19,PLACED,East
O04098,C0886,2025-10-16 05:25:16,DELIVERED,East
O04099,C0916,2025-12-31 00:50:56,SHIPPED,West
O04100,C0006,2025-12-27 10:06:18,DELIVERED,South
O04101,C0226,2025-11-10 14:10:44,RETURNED,West
O04102,C0161,2025-03-13 08:04:24,SHIPPED,North
O04103,C0437,2025-07-30 01:22:13,PLACED,West
O04104,C0580,2024-08-23 13:15:38,PLACED,South
O04105,C0533,2025-08-07 10:54:10,CANCELLED,East
O04106,C0601,2024-12-04 05:40:55,CANCELLED,North
O04107,C0939,2026-06-10 14:36:32,CANCELLED,South
O04108,C0915,2025-02-12 20:24:48,SHIPPED,North
O04109,C0279,2025-03-08 07:35:56,RETURNED,North
O04110,C0338,2025-11-04 08:25:41,RETURNED,South
O04111,C0723,2025-05-02 11:15:10,SHIPPED,North
O04112,C0766,2025-02-24 10:02:17,RETURNED,South
O04113,C0502,2026-03-04 10:42:22,RETURNED,South
O04114,C0792,2024-10-10 10:19:40,CANCELLED,East
O04115,C0169,2025-01-06 14:35:51,RETURNED,West
O04116,C0588,2026-01-25 04:05:33,RETURNED,East
O04117,C0568,2024-10-08 22:00:47,RETURNED,West
O04118,C0681,2025-12-17 14:57:46,DELIVERED,North
O04119,C0427,2025-10-18 02:35:50,DELIVERED,East
O04120,C0092,2026-06-20 06:08:03,DELIVERED,North
O04121,C0437,2026-05-31 13:40:32,RETURNED,South
O04122,C0386,2026-03-17 03:50:57,DELIVERED,West
O04123,C0673,2024-09-19 14:55:54,SHIPPED,North
O04124,C0009,2025-03-24 02:23:36,RETURNED,East
O04125,UNKNOWN,2025-09-28 11:15:20,PLACED,South
O04126,C0578,2024-11-03 19:52:26,DELIVERED,East
O04127,C0108,2025-10-02 23:19:39,RETURNED,West
O04128,C0558,2026-05-03 05:58:29,SHIPPED,West
O04129,C0140,2024-09-11 07:31:22,CANCELLED,North
O04130,C0707,2026-02-05 15:20:18,PLACED,South
O04131,C0454,2026-04-22 23:26:07,CANCELLED,East
O04132,C0276,2025-04-17 18:23:19,PLACED,East
O04133,C0383,2024-07-28 16:10:08,CANCELLED,East
O04134,C0325,2026-05-02 10:46:48,PLACED,South
O04135,UNKNOWN,2025-12-08 14:50:48,SHIPPED,West
O04136,C0738,2024-07-27 22:50:53,SHIPPED,North
O04137,C0875,2024-08-16 15:50:55,DELIVERED,North
O04138,C0124,2024-08-29 10:56:44,SHIPPED,West
O04139,C0351,2025-01-05 00:00:00,CANCELLED,East
O04140,C0847,2026-01-29 23:23:51,CANCELLED,East
O04141,C0980,2026-04-10 05:05:32,DELIVERED,North
O04142,C0504,2025-08-06 05:31:54,SHIPPED,North
O04143,C0676,2025-05-21 00:42:30,SHIPPED,South
O04144,C0992,2026-05-19 09:01:57,SHIPPED,East
O04145,C0215,2026-06-13 12:16:39,DELIVERED,West
O04146,C0128,2024-10-19 22:54:41,PLACED,North
O04147,C0363,2024-12-26 07:29:19,CANCELLED,East
O04148,C0274,2025-06-22 05:22:17,RETURNED,South
O04149,C0752,2024-10-27 09:54:20,CANCELLED,East
O04150,C0490,2025-02-15 17:35:52,DELIVERED,South
O04151,C0001,2025-04-21 20:42:02,DELIVERED,North
O04152,C0264,2026-04-06 02:44:50,PLACED,South
O04153,C0929,2025-08-23 23:22:19,DELIVERED,West
O04154,UNKNOWN,2025-07-12 17:16:18,CANCELLED,West
O04155,C0042,2026-04-04 14:06:12,DELIVERED,East
O04156,UNKNOWN,2024-12-23 21:13:52,RETURNED,West
O04157,C0873,2026-05-18 10:09:56,CANCELLED,North
O04158,C0883,2026-07-01 04:57:28,DELIVERED,West
O04159,C0564,2026-06-02 18:50:44,PLACED,North
O04160,C0280,2025-02-19 08:54:01,RETURNED,West
O04161,C0283,2024-10-19 17:25:01,DELIVERED,South
O04162,C0482,2026-04-14 11:16:53,PLACED,South
O04163,C0965,2025-09-21 09:22:55,SHIPPED,South
O04164,C0756,2024-10-06 08:54:52,RETURNED,West
O04165,C0647,2025-03-09 14:58:31,CANCELLED,North
O04166,C0229,2024-09-27 02:26:35,PLACED,South
O04167,C0924,2026-05-21 08:25:59,PLACED,West
O04168,C0062,2025-03-20 00:00:00,RETURNED,East
O04169,C0732,2025-07-13 22:29:43,CANCELLED,East
O04170,C0683,2026-01-04 14:39:03,RETURNED,North
O04171,UNKNOWN,2025-05-04 05:35:16,RETURNED,West
O04172,C0553,2025-07-17 02:28:35,SHIPPED,North
O04173,C0967,2026-04-04 04:50:55,PLACED,South
O04174,C0437,2025-12-05 23:40:37,SHIPPED,North
O04175,C0039,2025-08-23 11:30:59,RETURNED,East
O04176,UNKNOWN,2025-09-16 16:50:32,RETURNED,East
O04177,C0636,2026-06-27 21:14:25,SHIPPED,North
O04178,C0679,2026-01-01 00:11:02,SHIPPED,East
O04179,C0746,2025-01-25 05:30:08,PLACED,South
O04180,C0671,2025-10-11 10:55:37,SHIPPED,East
O04181,C0405,2025-10-12 15:51:04,DELIVERED,West
O04182,C0841,2025-06-19 16:30:30,CANCELLED,East
O04183,C0551,2025-07-22 00:00:00,DELIVERED,North
O04184,C0211,2025-04-01 01:35:40,PLACED,South
O04185,C0593,2026-02-17 03:06:30,PLACED,East
O04186,C0912,2024-08-18 08:59:12,RETURNED,East
O04187,C0071,2024-10-21 19:45:09,PLACED,South
O04188,C0891,2025-06-05 18:49:24,RETURNED,North
O04189,C0793,2025-03-17 02:24:12,CANCELLED,East
O04190,C0279,2025-09-16 12:52:36,RETURNED,South
O04191,C0586,2025-01-13 15:52:02,SHIPPED,East
O04192,C0906,2026-05-04 00:14:57,RETURNED,North
O04193,C0119,2026-02-16 02:17:15,RETURNED,West
O04194,C0637,2025-09-16 10:27:42,SHIPPED,West
O04195,C0343,2026-02-13 17:29:46,SHIPPED,South
O04196,C0404,2026-04-20 07:33:15,SHIPPED,North
O04197,C0830,2024-07-28 09:14:38,RETURNED,North
O04198,C0585,2025-11-13 14:09:48,PLACED,South
O04199,C0588,2024-08-26 23:06:15,RETURNED,North
O04200,C0027,2025-01-29 08:15:58,CANCELLED,South
O04201,C0481,2024-12-04 08:53:56,SHIPPED,East
O04202,C0694,2025-05-09 13:42:42,DELIVERED,East
O04203,C0785,2025-06-08 09:55:13,SHIPPED,West
O04204,C0694,2026-04-21 22:38:16,PLACED,East
O04205,C0001,2024-09-26 09:37:40,SHIPPED,East
O04206,C0140,2026-03-10 16:53:58,RETURNED,North
O04207,C0899,2026-04-18 03:30:13,RETURNED,East
O04208,C0533,2024-12-29 23:05:01,CANCELLED,South
O04209,C0568,2024-11-03 17:58:42,SHIPPED,North
O04210,C0301,2026-04-12 09:56:24,DELIVERED,North
O04211,C0723,2024-11-20 19:15:19,DELIVERED,North
O04212,C0413,2025-09-17 07:29:31,SHIPPED,South
O04213,C0299,2025-03-14 04:35:55,PLACED,West
O04214,C0385,2024-11-28 21:45:18,SHIPPED,South
O04215,UNKNOWN,2024-12-06 07:59:09,SHIPPED,North
O04216,C0043,2025-03-12 10:40:03,PLACED,West
O04217,C0295,2025-03-15 14:55:37,CANCELLED,South
O04218,C0058,2024-08-05 09:19:47,PLACED,East
O04219,C0963,2024-09-26 14:43:49,SHIPPED,West
O04220,C0602,2025-08-17 06:30:36,DELIVERED,North
O04221,C0596,2025-07-27 03:30:49,PLACED,West
O04222,C0889,2025-04-04 21:16:54,RETURNED,East
O04223,C0676,2025-09-04 03:02:14,PLACED,East
O04224,C0059,2024-12-24 02:34:28,DELIVERED,West
O04225,C0038,2025-12-20 06:59:03,CANCELLED,South
O04226,C0541,2026-03-10 21:47:24,RETURNED,West
O04227,C0006,2026-02-16 11:22:14,CANCELLED,West
O04228,C0373,2024-09-03 00:10:21,RETURNED,East
O04229,C0537,2025-07-30 16:56:05,PLACED,South
O04230,C0263,2024-09-29 15:51:22,DELIVERED,South
O04231,C0190,2025-08-20 00:00:00,RETURNED,East
O04232,C0914,2025-07-23 13:41:01,RETURNED,North
O04233,C0945,2024-10-14 22:47:01,RETURNED,North
O04234,C0641,2025-10-25 01:34:41,DELIVERED,South
O04235,C0154,2025-11-09 05:13:42,DELIVERED,South
O04236,C0052,2025-08-13 02:48:46,RETURNED,South
O04237,C0849,2025-10-24 22:07:00,PLACED,North
O04238,C0106,2024-12-12 23:17:19,SHIPPED,West
O04239,C0872,2025-05-24 02:22:05,CANCELLED,East
O04240,C0010,2024-11-07 09:56:25,RETURNED,East
O04241,C0135,2026-05-15 01:46:52,RETURNED,North
O04242,C0290,2026-02-12 13:47:26,PLACED,West
O04243,C0681,2025-11-03 13:39:35,DELIVERED,West
O04244,C0658,2024-07-21 23:25:51,PLACED,West
O04245,C0223,2024-09-17 21:49:17,CANCELLED,South
O04246,C0013,2024-12-26 22:02:56,CANCELLED,East
O04247,C0053,2025-07-12 20:53:15,PLACED,North
O04248,C0908,2026-01-03 23:07:22,PLACED,East
O04249,C0683,2026-02-20 07:57:57,DELIVERED,West
O04250,C0432,2024-08-15 14:28:00,RETURNED,North
O04251,C0209,2024-09-23 00:06:45,DELIVERED,West
O04252,C0644,2025-09-23 00:00:00,RETURNED,East
